,DateTime,Severity,EpochTime,ErrorType,Service,EndPoint,DataVal1,DataVal2,Content,UUID,EventId,EventTemplate
0,2024-11-26 04:27:45.626,info,1732595265626,OK,user-service,list,2,,Users queried with success in 2ms,b0ee139f-7b70-4270-97e8-78c2b66388c6,E1,Users queried with success in <*>
1,2024-11-26 04:27:45.782,info,1732595265782,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,1dcdf5be-bb42-4e76-bae5-839f960b88b5,E2,Purchases list fetched successfully from postgres database in <*> ms
2,2024-11-26 04:27:45.775,info,1732595265775,OK,product-service,list,1,,Products fetched with success in 1 ms,ef463f96-7763-4000-b220-1e978c413594,E3,Products fetched with success in <*> ms
3,2024-11-26 04:27:45.478,info,1732595265478,OK,user-service,list,1,,Users queried with success in 1ms,06d9fdb3-b877-405d-acd7-697b73a81ea3,E1,Users queried with success in <*>
4,2024-11-26 04:27:45.779,info,1732595265778,OK,admin-service,/product,4,,Products listed successfully from product-service in 4 ms,7fa9c6e0-0a85-4805-97ad-22a7aa362925,E4,Products listed successfully from product-service in <*> ms
5,2024-11-26 04:27:45.148,info,1732595265148,OK,product-service,list,0,,Products fetched with success in 0 ms,c5629a5b-5fbc-480a-9cef-9d0ecadcab9f,E3,Products fetched with success in <*> ms
6,2024-11-26 04:27:45.470,info,1732595265470,OK,admin-service,/purchase,316,,Purchases listed successfully from purchase-service in 316 ms,11ba963f-a74b-48cc-8dc0-8899211e5c33,E5,Purchases listed successfully from purchase-service in <*> ms
7,2024-11-26 04:27:45.619,info,1732595265619,OK,admin-service,/user,143,,Users listed successfully from user-service in 143 ms,532890a3-a329-45d1-8b40-e49ef1df4977,E6,Users listed successfully from user-service in <*> ms
8,2024-11-26 04:27:45.007,info,1732595265006,OK,user-service,list,4,,Users queried with success in 4ms,5de4f6c4-b7b2-4c65-b08e-09ae84013b87,E1,Users queried with success in <*>
9,2024-11-26 04:27:45.156,info,1732595265156,OK,purchase-service,list,2,,Purchases list fetched successfully from postgres database in 2 ms,6a69884c-fdc6-45fa-96bf-30f35dd383c4,E2,Purchases list fetched successfully from postgres database in <*> ms
10,2024-11-26 04:27:45.152,info,1732595265152,OK,admin-service,/product,5,,Products listed successfully from product-service in 5 ms,85de05e8-eedc-4ba2-8460-9a26e9a9d722,E4,Products listed successfully from product-service in <*> ms
11,2024-11-26 04:27:45.769,info,1732595265769,OK,apigateway,/userslist,146,,Users list fetched successfully from user-service in 146 ms,b0ee139f-7b70-4270-97e8-78c2b66388c6,E7,Users list fetched successfully from user-service in <*> ms
12,2024-11-26 04:27:45.141,info,1732595265141,OK,apigateway,/userslist,139,,Users list fetched successfully from user-service in 139 ms,5de4f6c4-b7b2-4c65-b08e-09ae84013b87,E7,Users list fetched successfully from user-service in <*> ms
13,2024-11-26 04:27:46.637,info,1732595266637,OK,user-service,list,2,,Users queried with success in 2ms,2a63d060-909a-4562-b9f3-fcf342847863,E1,Users queried with success in <*>
14,2024-11-26 04:27:46.103,info,1732595266103,OK,user-service,list,2,,Users queried with success in 2ms,54d1e97a-2a5d-4811-a6e5-6bf46ba1ce4e,E1,Users queried with success in <*>
15,2024-11-26 04:27:46.349,info,1732595266348,OK,admin-service,/product,2,,Products listed successfully from product-service in 2 ms,57cf21ef-8bb7-4d53-a885-62fb0dba175b,E4,Products listed successfully from product-service in <*> ms
16,2024-11-26 04:27:46.093,info,1732595266093,OK,admin-service,/purchase,313,,Purchases listed successfully from purchase-service in 313 ms,69f614ed-7ed9-4d90-8963-47c36fdc3dbb,E5,Purchases listed successfully from purchase-service in <*> ms
17,2024-11-26 04:27:46.878,info,1732595266878,OK,admin-service,/product,3,,Products listed successfully from product-service in 3 ms,d7ebdb9e-b126-4e4a-8d86-4f7d64ecaf85,E4,Products listed successfully from product-service in <*> ms
18,2024-11-26 04:27:46.232,info,1732595266231,OK,user-service,list,1,,Users queried with success in 1ms,e672a554-acca-4af6-b27e-38a517fecfcf,E1,Users queried with success in <*>
19,2024-11-26 04:27:46.764,info,1732595266764,OK,user-service,list,2,,Users queried with success in 2ms,7e049bad-0a98-4900-90a2-de8bfd125c79,E1,Users queried with success in <*>
20,2024-11-26 04:27:46.225,info,1732595266225,OK,admin-service,/user,125,,Users listed successfully from user-service in 125 ms,04c5de00-da1a-4863-9276-2b3f4b79ca77,E6,Users listed successfully from user-service in <*> ms
21,2024-11-26 04:27:46.346,info,1732595266346,OK,product-service,list,0,,Products fetched with success in 0 ms,871a8296-dfb5-4545-afb7-22dbc79e0707,E3,Products fetched with success in <*> ms
22,2024-11-26 04:27:46.876,info,1732595266876,OK,product-service,list,0,,Products fetched with success in 0 ms,0cf707e6-cd79-4189-a9d4-e8a0d0ec373c,E3,Products fetched with success in <*> ms
23,2024-11-26 04:27:46.758,info,1732595266758,OK,admin-service,/user,123,,Users listed successfully from user-service in 123 ms,a9c36c85-5a95-4099-a6bd-291b20e5bbe6,E6,Users listed successfully from user-service in <*> ms
24,2024-11-26 04:27:46.629,info,1732595266629,OK,admin-service,/purchase,279,,Purchases listed successfully from purchase-service in 279 ms,dee757b8-ed12-4622-9eb9-b3eef05673a8,E5,Purchases listed successfully from purchase-service in <*> ms
25,2024-11-26 04:27:46.351,info,1732595266351,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,3d623bf4-afb2-4482-86b3-27c43275b6a5,E2,Purchases list fetched successfully from postgres database in <*> ms
26,2024-11-26 04:27:46.882,info,1732595266882,OK,purchase-service,list,0,,Purchases list fetched successfully from postgres database in 0 ms,51b2dd04-81d9-49f9-8227-5d5367627f67,E2,Purchases list fetched successfully from postgres database in <*> ms
27,2024-11-26 04:27:46.871,info,1732595266871,OK,apigateway,/userslist,109,,Users list fetched successfully from user-service in 109 ms,7e049bad-0a98-4900-90a2-de8bfd125c79,E7,Users list fetched successfully from user-service in <*> ms
28,2024-11-26 04:27:46.341,info,1732595266341,OK,apigateway,/userslist,112,,Users list fetched successfully from user-service in 112 ms,e672a554-acca-4af6-b27e-38a517fecfcf,E7,Users list fetched successfully from user-service in <*> ms
29,2024-11-26 04:27:47.301,info,1732595267301,OK,user-service,list,1,,Users queried with success in 1ms,31cc5456-21a4-4f82-8c82-86a25d27ea5d,E1,Users queried with success in <*>
30,2024-11-26 04:27:47.179,info,1732595267179,OK,admin-service,/purchase,298,,Purchases listed successfully from purchase-service in 298 ms,b15bb4f8-3807-4eaa-b5f1-d365b64689a4,E5,Purchases listed successfully from purchase-service in <*> ms
31,2024-11-26 04:27:47.186,info,1732595267186,OK,user-service,list,2,,Users queried with success in 2ms,fcca19a2-02c8-400b-bd39-1ca50768cd57,E1,Users queried with success in <*>
32,2024-11-26 04:27:47.710,info,1732595267710,OK,admin-service,/purchase,278,,Purchases listed successfully from purchase-service in 278 ms,ca7de1f9-1e64-4a4b-9631-48087b0d9181,E5,Purchases listed successfully from purchase-service in <*> ms
33,2024-11-26 04:27:47.427,info,1732595267427,OK,product-service,list,1,,Products fetched with success in 1 ms,395678f2-baa6-4879-a64b-12e6129268c6,E3,Products fetched with success in <*> ms
34,2024-11-26 04:27:47.295,info,1732595267295,OK,admin-service,/user,111,,Users listed successfully from user-service in 111 ms,ae6c93ee-6c4d-451e-8e52-7789eb9839a5,E6,Users listed successfully from user-service in <*> ms
35,2024-11-26 04:27:47.721,info,1732595267721,OK,user-service,list,2,,Users queried with success in 2ms,f13d4a07-8244-412f-8a79-9ace7fa6108a,E1,Users queried with success in <*>
36,2024-11-26 04:27:47.430,info,1732595267430,OK,admin-service,/product,4,,Products listed successfully from product-service in 4 ms,20bdbd38-459e-4563-acf8-898ddf3751e7,E4,Products listed successfully from product-service in <*> ms
37,2024-11-26 04:27:47.832,info,1732595267832,OK,admin-service,/user,116,,Users listed successfully from user-service in 116 ms,400ec12d-6fe2-44c2-8ef9-c83af2257ce5,E6,Users listed successfully from user-service in <*> ms
38,2024-11-26 04:27:47.838,info,1732595267838,OK,user-service,list,2,,Users queried with success in 2ms,7d491102-e123-4bd7-80ca-eef852f4bbaa,E1,Users queried with success in <*>
39,2024-11-26 04:27:47.432,info,1732595267432,OK,purchase-service,list,0,,Purchases list fetched successfully from postgres database in 0 ms,072072cb-710a-4856-8ebe-83fffd3a5012,E2,Purchases list fetched successfully from postgres database in <*> ms
40,2024-11-26 04:27:47.948,info,1732595267948,OK,apigateway,/userslist,112,,Users list fetched successfully from user-service in 112 ms,7d491102-e123-4bd7-80ca-eef852f4bbaa,E7,Users list fetched successfully from user-service in <*> ms
41,2024-11-26 04:27:47.421,info,1732595267421,OK,apigateway,/userslist,121,,Users list fetched successfully from user-service in 121 ms,31cc5456-21a4-4f82-8c82-86a25d27ea5d,E7,Users list fetched successfully from user-service in <*> ms
42,2024-11-26 04:27:48.478,info,1732595268478,OK,product-service,list,1,,Products fetched with success in 1 ms,7fa45465-ff1d-45d1-a6c4-febadf70c111,E3,Products fetched with success in <*> ms
43,2024-11-26 04:27:48.241,info,1732595268241,OK,admin-service,/purchase,283,,Purchases listed successfully from purchase-service in 283 ms,5c23c38d-8c86-4de1-8c77-bef7309cbe2c,E5,Purchases listed successfully from purchase-service in <*> ms
44,2024-11-26 04:27:48.746,info,1732595268746,OK,user-service,list,1,,Users queried with success in 1ms,162dce23-6605-4f22-a224-6b1902f83d9a,E1,Users queried with success in <*>
45,2024-11-26 04:27:47.954,info,1732595267954,OK,product-service,list,1,,Products fetched with success in 1 ms,7998f6a7-00a2-4419-9929-989b3d2cb2e7,E3,Products fetched with success in <*> ms
46,2024-11-26 04:27:47.956,info,1732595267956,OK,admin-service,/product,3,,Products listed successfully from product-service in 3 ms,be0be706-23dd-4792-86a0-66b31ae99b32,E4,Products listed successfully from product-service in <*> ms
47,2024-11-26 04:27:48.361,info,1732595268361,OK,admin-service,/user,114,,Users listed successfully from user-service in 114 ms,78a23c85-1b0b-408a-96b8-1de6d951da90,E6,Users listed successfully from user-service in <*> ms
48,2024-11-26 04:27:47.959,info,1732595267959,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,ed730953-8f60-478e-85ab-f346bb5417ce,E2,Purchases list fetched successfully from postgres database in <*> ms
49,2024-11-26 04:27:48.483,info,1732595268483,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,d1db7ca0-814a-4999-bf79-00a19d76f3d0,E2,Purchases list fetched successfully from postgres database in <*> ms
50,2024-11-26 04:27:48.248,info,1732595268248,OK,user-service,list,1,,Users queried with success in 1ms,a4c49564-87e4-4ef8-a14e-6b7017f3c74f,E1,Users queried with success in <*>
51,2024-11-26 04:27:48.739,info,1732595268739,OK,admin-service,/purchase,257,,Purchases listed successfully from purchase-service in 257 ms,2c377c6e-44c4-4d89-b9c5-cb52880b7439,E5,Purchases listed successfully from purchase-service in <*> ms
52,2024-11-26 04:27:48.480,info,1732595268480,OK,admin-service,/product,4,,Products listed successfully from product-service in 4 ms,89d29af6-5432-4331-85d5-51d086002d63,E4,Products listed successfully from product-service in <*> ms
53,2024-11-26 04:27:48.866,info,1732595268866,OK,admin-service,/user,122,,Users listed successfully from user-service in 122 ms,f6a39358-1e22-4c14-8b7b-56c32ac5f4bd,E6,Users listed successfully from user-service in <*> ms
54,2024-11-26 04:27:48.366,info,1732595268366,OK,user-service,list,2,,Users queried with success in 2ms,f99cc921-c442-4750-a9ac-2a9080dc5b0e,E1,Users queried with success in <*>
55,2024-11-26 04:27:48.872,info,1732595268872,OK,user-service,list,1,,Users queried with success in 1ms,8e0285bc-7556-4cf0-a9d0-bbeb0217cfc0,E1,Users queried with success in <*>
56,2024-11-26 04:27:49.004,info,1732595269004,OK,apigateway,/userslist,134,,Users list fetched successfully from user-service in 134 ms,8e0285bc-7556-4cf0-a9d0-bbeb0217cfc0,E7,Users list fetched successfully from user-service in <*> ms
57,2024-11-26 04:27:48.471,info,1732595268471,OK,apigateway,/userslist,107,,Users list fetched successfully from user-service in 107 ms,f99cc921-c442-4750-a9ac-2a9080dc5b0e,E7,Users list fetched successfully from user-service in <*> ms
58,2024-11-26 04:27:49.012,info,1732595269012,OK,product-service,list,1,,Products fetched with success in 1 ms,2a8ac770-75df-41b8-ac9f-4f5efa5a242e,E3,Products fetched with success in <*> ms
59,2024-11-26 04:27:49.017,info,1732595269017,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,f87e81d7-d9d1-4063-bed4-2686847b1bd5,E2,Purchases list fetched successfully from postgres database in <*> ms
60,2024-11-26 04:27:49.543,info,1732595269543,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,62a5dd56-e69b-46dc-a744-4c4d53e72c68,E2,Purchases list fetched successfully from postgres database in <*> ms
61,2024-11-26 04:27:49.300,info,1732595269300,OK,admin-service,/purchase,284,,Purchases listed successfully from purchase-service in 284 ms,e6e9a6c5-0014-4dc0-9e42-9099e5e3dc1c,E5,Purchases listed successfully from purchase-service in <*> ms
62,2024-11-26 04:27:49.537,info,1732595269537,OK,product-service,list,1,,Products fetched with success in 1 ms,bcfd6f2c-7cdd-4e1b-8422-406ddd52dfbd,E3,Products fetched with success in <*> ms
63,2024-11-26 04:27:49.014,info,1732595269014,OK,admin-service,/product,4,,Products listed successfully from product-service in 4 ms,3e059203-5f0c-481e-b965-6bcdf3cc1677,E4,Products listed successfully from product-service in <*> ms
64,2024-11-26 04:27:49.930,info,1732595269930,OK,admin-service,/user,117,,Users listed successfully from user-service in 117 ms,9a5b07ba-44eb-44da-bf93-fe1bbe2947d4,E6,Users listed successfully from user-service in <*> ms
65,2024-11-26 04:27:49.807,info,1732595269807,OK,admin-service,/purchase,265,,Purchases listed successfully from purchase-service in 265 ms,0b800eb0-ec54-4c0a-a05f-43190eaeb013,E5,Purchases listed successfully from purchase-service in <*> ms
66,2024-11-26 04:27:49.306,info,1732595269306,OK,user-service,list,1,,Users queried with success in 1ms,f0fa35e9-a780-4cde-a1a7-fdbadfbf5ca0,E1,Users queried with success in <*>
67,2024-11-26 04:27:49.423,info,1732595269423,OK,user-service,list,1,,Users queried with success in 1ms,70ac24dd-aca3-4b1d-8e43-fe9dc8ba559e,E1,Users queried with success in <*>
68,2024-11-26 04:27:49.937,info,1732595269937,OK,user-service,list,2,,Users queried with success in 2ms,5f3062f5-180c-4738-8a3a-fb381ea8c589,E1,Users queried with success in <*>
69,2024-11-26 04:27:49.417,info,1732595269417,OK,admin-service,/user,113,,Users listed successfully from user-service in 113 ms,04bf1e2d-d74c-4d91-9365-dfc02304e790,E6,Users listed successfully from user-service in <*> ms
70,2024-11-26 04:27:49.540,info,1732595269540,OK,admin-service,/product,4,,Products listed successfully from product-service in 4 ms,8da02fac-32ac-4841-bee3-f66540d5606c,E4,Products listed successfully from product-service in <*> ms
71,2024-11-26 04:27:49.814,info,1732595269814,OK,user-service,list,1,,Users queried with success in 1ms,e6f80fae-96c6-4522-9c88-e54c8536965a,E1,Users queried with success in <*>
72,2024-11-26 04:27:49.530,info,1732595269530,OK,apigateway,/userslist,109,,Users list fetched successfully from user-service in 109 ms,70ac24dd-aca3-4b1d-8e43-fe9dc8ba559e,E7,Users list fetched successfully from user-service in <*> ms
73,2024-11-26 04:27:50.042,info,1732595270042,OK,apigateway,/userslist,108,,Users list fetched successfully from user-service in 108 ms,5f3062f5-180c-4738-8a3a-fb381ea8c589,E7,Users list fetched successfully from user-service in <*> ms
74,2024-11-26 04:27:50.053,info,1732595270053,OK,admin-service,/product,6,,Products listed successfully from product-service in 6 ms,fc66c2ff-91e0-485e-aa8c-fe063f49c560,E4,Products listed successfully from product-service in <*> ms
75,2024-11-26 04:27:50.057,info,1732595270057,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,b5ed24b6-dadd-4941-9b36-5eb9fb72f053,E2,Purchases list fetched successfully from postgres database in <*> ms
76,2024-11-26 04:27:50.368,info,1732595270368,OK,admin-service,/purchase,313,,Purchases listed successfully from purchase-service in 313 ms,3b6f7621-97cc-419f-8cc6-45b013f1d008,E5,Purchases listed successfully from purchase-service in <*> ms
77,2024-11-26 04:27:50.617,info,1732595270617,OK,product-service,list,1,,Products fetched with success in 1 ms,b8bcdf37-4e9f-4725-9951-2057413117a8,E3,Products fetched with success in <*> ms
78,2024-11-26 04:27:50.049,info,1732595270048,OK,product-service,list,1,,Products fetched with success in 1 ms,1e0755ad-3bb9-4cbe-b7d9-b755698196c3,E3,Products fetched with success in <*> ms
79,2024-11-26 04:27:50.374,info,1732595270374,OK,user-service,list,2,,Users queried with success in 2ms,01119e26-6d5b-4af3-a219-b4e1f505b77d,E1,Users queried with success in <*>
80,2024-11-26 04:27:50.619,info,1732595270619,OK,admin-service,/product,4,,Products listed successfully from product-service in 4 ms,3dd4ed07-f49b-4628-adfd-c3a141aa9151,E4,Products listed successfully from product-service in <*> ms
81,2024-11-26 04:27:50.486,info,1732595270486,OK,admin-service,/user,114,,Users listed successfully from user-service in 114 ms,bbbd16f7-7fd0-484a-b19a-b58499b72412,E6,Users listed successfully from user-service in <*> ms
82,2024-11-26 04:27:50.491,info,1732595270491,OK,user-service,list,2,,Users queried with success in 2ms,202fcdb0-9ef8-466f-a6b0-c664ccc3c71b,E1,Users queried with success in <*>
83,2024-11-26 04:27:50.873,info,1732595270873,OK,user-service,list,2,,Users queried with success in 2ms,b1b37a84-477d-4c83-bb37-d45ed5f63aa2,E1,Users queried with success in <*>
84,2024-11-26 04:27:50.866,info,1732595270866,OK,admin-service,/purchase,245,,Purchases listed successfully from purchase-service in 245 ms,48513600-62fe-4ae8-af95-9caf0c0cc940,E5,Purchases listed successfully from purchase-service in <*> ms
85,2024-11-26 04:27:50.622,info,1732595270622,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,6b0263d9-3e44-4368-8c10-0c24179c7115,E2,Purchases list fetched successfully from postgres database in <*> ms
86,2024-11-26 04:27:50.608,info,1732595270608,OK,apigateway,/userslist,119,,Users list fetched successfully from user-service in 119 ms,202fcdb0-9ef8-466f-a6b0-c664ccc3c71b,E7,Users list fetched successfully from user-service in <*> ms
87,2024-11-26 04:27:51.092,info,1732595271092,OK,apigateway,/userslist,109,,Users list fetched successfully from user-service in 109 ms,fb5a7a1e-d83d-45b3-9752-855fa8049c4a,E7,Users list fetched successfully from user-service in <*> ms
88,2024-11-26 04:27:51.432,info,1732595271432,OK,admin-service,/purchase,330,,Purchases listed successfully from purchase-service in 330 ms,0df2a2de-9ac4-4adc-b345-7f485a2b3580,E5,Purchases listed successfully from purchase-service in <*> ms
89,2024-11-26 04:27:51.670,info,1732595271670,OK,purchase-service,list,0,,Purchases list fetched successfully from postgres database in 0 ms,6c70accf-b63f-4f27-860d-8f7ab63f9e5c,E2,Purchases list fetched successfully from postgres database in <*> ms
90,2024-11-26 04:27:51.550,info,1732595271550,OK,admin-service,/user,112,,Users listed successfully from user-service in 112 ms,a2b01fb2-28d5-4082-b018-0cec1952fd73,E6,Users listed successfully from user-service in <*> ms
91,2024-11-26 04:27:51.556,info,1732595271556,OK,user-service,list,2,,Users queried with success in 2ms,52b8500a-13b9-4207-a474-aa8a73b3cdeb,E1,Users queried with success in <*>
92,2024-11-26 04:27:51.668,info,1732595271668,OK,admin-service,/product,3,,Products listed successfully from product-service in 3 ms,15f0668f-12ce-49e5-b19b-4f848427c786,E4,Products listed successfully from product-service in <*> ms
93,2024-11-26 04:27:51.928,info,1732595271928,OK,admin-service,/purchase,259,,Purchases listed successfully from purchase-service in 259 ms,6b3d0a84-b03d-407c-8798-a0e2d77e8ab9,E5,Purchases listed successfully from purchase-service in <*> ms
94,2024-11-26 04:27:51.101,info,1732595271100,OK,admin-service,/product,3,,Products listed successfully from product-service in 3 ms,d3e1cbdd-7ba0-44cb-8145-76a15304f922,E4,Products listed successfully from product-service in <*> ms
95,2024-11-26 04:27:50.985,info,1732595270985,OK,user-service,list,1,,Users queried with success in 1ms,fb5a7a1e-d83d-45b3-9752-855fa8049c4a,E1,Users queried with success in <*>
96,2024-11-26 04:27:51.440,info,1732595271440,OK,user-service,list,1,,Users queried with success in 1ms,348cf61d-3445-4766-8ae1-f239d7674b70,E1,Users queried with success in <*>
97,2024-11-26 04:27:50.979,info,1732595270979,OK,admin-service,/user,108,,Users listed successfully from user-service in 108 ms,1319a001-9794-4753-8455-1c25cce0a6a2,E6,Users listed successfully from user-service in <*> ms
98,2024-11-26 04:27:51.934,info,1732595271934,OK,user-service,list,1,,Users queried with success in 1ms,2638f18d-a0b6-4aac-8995-85fe3d1d3476,E1,Users queried with success in <*>
99,2024-11-26 04:27:51.666,info,1732595271666,OK,product-service,list,0,,Products fetched with success in 0 ms,5a596c0c-0326-4f2c-9f02-4da7d975b055,E3,Products fetched with success in <*> ms
100,2024-11-26 04:27:51.099,info,1732595271099,OK,product-service,list,1,,Products fetched with success in 1 ms,29e56536-b6c0-456f-92a7-7a714e77ee2d,E3,Products fetched with success in <*> ms
101,2024-11-26 04:27:51.103,info,1732595271103,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,116e53a6-d1aa-4092-be51-02b2db9fb7d1,E2,Purchases list fetched successfully from postgres database in <*> ms
102,2024-11-26 04:27:51.661,info,1732595271661,OK,apigateway,/userslist,107,,Users list fetched successfully from user-service in 107 ms,52b8500a-13b9-4207-a474-aa8a73b3cdeb,E7,Users list fetched successfully from user-service in <*> ms
103,2024-11-26 04:27:52.174,info,1732595272174,OK,admin-service,/product,2,,Products listed successfully from product-service in 2 ms,9d11a209-90af-4235-b9db-b4e835cc644e,E4,Products listed successfully from product-service in <*> ms
104,2024-11-26 04:27:52.579,info,1732595272579,OK,user-service,list,1,,Users queried with success in 1ms,af733ea9-26cb-416e-b5f5-9db02756a961,E1,Users queried with success in <*>
105,2024-11-26 04:27:52.464,info,1732595272464,OK,user-service,list,1,,Users queried with success in 1ms,fe5fa134-da4d-4c5d-be69-862e070e0349,E1,Users queried with success in <*>
106,2024-11-26 04:27:52.691,info,1732595272691,OK,product-service,list,1,,Products fetched with success in 1 ms,ec8613b0-b3cf-40d6-8298-d423d735e639,E3,Products fetched with success in <*> ms
107,2024-11-26 04:27:52.573,info,1732595272573,OK,admin-service,/user,110,,Users listed successfully from user-service in 110 ms,22094e2c-f611-4b03-83ea-d6099bcb6864,E6,Users listed successfully from user-service in <*> ms
108,2024-11-26 04:27:52.172,info,1732595272172,OK,product-service,list,0,,Products fetched with success in 0 ms,263cf93c-d9cb-4ebc-981d-85b6efa1b89f,E3,Products fetched with success in <*> ms
109,2024-11-26 04:27:52.176,info,1732595272176,OK,purchase-service,list,0,,Purchases list fetched successfully from postgres database in 0 ms,cb2b659e-7edc-4d48-b46e-e2f14ef84718,E2,Purchases list fetched successfully from postgres database in <*> ms
110,2024-11-26 04:27:52.697,info,1732595272697,OK,purchase-service,list,1,,Purchases list fetched successfully from postgres database in 1 ms,5cf178e9-0c63-4a71-82a9-030f3c8596f5,E2,Purchases list fetched successfully from postgres database in <*> ms
111,2024-11-26 04:27:52.045,info,1732595272045,OK,admin-service,/user,112,,Users listed successfully from user-service in 112 ms,da3b4bd8-4b51-452e-8ab8-3457c09b3c13,E6,Users listed successfully from user-service in <*> ms
112,2024-11-26 04:27:52.458,info,1732595272458,OK,admin-service,/purchase,282,,Purchases listed successfully from purchase-service in 282 ms,8c5aadba-ace7-4d5c-8398-ad5a2b6b6de5,E5,Purchases listed successfully from purchase-service in <*> ms
113,2024-11-26 04:27:52.050,info,1732595272050,OK,user-service,list,1,,Users queried with success in 1ms,0c93838a-3a98-484f-930c-d5c967d2c0c8,E1,Users queried with success in <*>
114,2024-11-26 04:27:52.945,info,1732595272945,OK,admin-service,/purchase,249,,Purchases listed successfully from purchase-service in 249 ms,e5134920-4621-4f8a-843c-4b864b3c0943,E5,Purchases listed successfully from purchase-service in <*> ms
115,2024-11-26 04:27:52.954,info,1732595272954,OK,user-service,list,2,,Users queried with success in 2ms,29932765-b373-4ae9-a5c1-048f7f3ac9b6,E1,Users queried with success in <*>
116,2024-11-26 04:27:52.694,info,1732595272694,OK,admin-service,/product,4,,Products listed successfully from product-service in 4 ms,cf8cb2d0-1b09-49af-82bb-08db182b35ee,E4,Products listed successfully from product-service in <*> ms
117,2024-11-26 04:27:52.166,info,1732595272166,OK,apigateway,/userslist,117,,Users list fetched successfully from user-service in 117 ms,0c93838a-3a98-484f-930c-d5c967d2c0c8,E7,Users list fetched successfully from user-service in <*> ms
118,2024-11-26 04:27:52.685,info,1732595272685,OK,apigateway,/userslist,108,,Users list fetched successfully from user-service in 108 ms,af733ea9-26cb-416e-b5f5-9db02756a961,E7,Users list fetched successfully from user-service in <*> ms
119,2024-11-26 04:27:53.726,info,1732595273726,OK,purchase-service,list,0,,Purchases list fetched successfully from postgres database in 0 ms,f7292f39-3759-4590-a54d-1f53bfb021ee,E2,Purchases list fetched successfully from postgres database in <*> ms
120,2024-11-26 04:27:53.199,info,1732595273199,OK,purchase-service,list,0,,Purchases list fetched successfully from postgres database in 0 ms,06f9d52f-7f91-4eda-918e-32cb094bedfe,E2,Purchases list fetched successfully from postgres database in <*> ms
121,2024-11-26 04:27:53.195,info,1732595273195,OK,product-service,list,1,,Products fetched with success in 1 ms,494724ec-ee46-442e-8604-3ffcd78cd8f0,E3,Products fetched with success in <*> ms
122,2024-11-26 04:27:53.722,info,1732595273722,OK,product-service,list,1,,Products fetched with success in 1 ms,79da6aee-0f47-4e44-8617-f39379c9fef0,E3,Products fetched with success in <*> ms
123,2024-11-26 04:27:53.612,info,1732595273612,OK,user-service,list,1,,Users queried with success in 1ms,b185a079-d431-42c4-848a-c174d693d643,E1,Users queried with success in <*>
124,2024-11-26 04:27:53.081,info,1732595273081,OK,user-service,list,2,,Users queried with success in 2ms,09abae2f-cad2-4621-a2a2-4477563a64a7,E1,Users queried with success in <*>
125,2024-11-26 04:27:53.197,info,1732595273197,OK,admin-service,/product,3,,Products listed successfully from product-service in 3 ms,b5d6acff-d7b6-4c8e-a223-bf3932cfaf7c,E4,Products listed successfully from product-service in <*> ms
126,2024-11-26 04:27:53.494,info,1732595273494,OK,user-service,list,2,,Users queried with success in 2ms,5845b55e-f854-4b37-b9a4-cda389038898,E1,Users queried with success in <*>
127,2024-11-26 04:27:53.074,info,1732595273074,OK,admin-service,/user,122,,Users listed successfully from user-service in 122 ms,e543ba47-e109-4940-90a0-aa17c14036d1,E6,Users listed successfully from user-service in <*> ms
128,2024-11-26 04:27:53.486,info,1732595273486,OK,admin-service,/purchase,288,,Purchases listed successfully from purchase-service in 288 ms,d76ca74a-3795-409c-8d71-b8eb51088cf4,E5,Purchases listed successfully from purchase-service in <*> ms
129,2024-11-26 04:27:53.606,info,1732595273606,OK,admin-service,/user,114,,Users listed successfully from user-service in 114 ms,3f9beebd-8a72-4ce3-b454-c8a45e3eb916,E6,Users listed successfully from user-service in <*> ms
130,2024-11-26 04:27:53.724,info,1732595273724,OK,admin-service,/product,3,,Products listed successfully from product-service in 3 ms,4d099633-0a38-4f93-9139-1d8fcbe6aacf,E4,Products listed successfully from product-service in <*> ms
131,2024-11-26 04:27:53.190,info,1732595273190,OK,apigateway,/userslist,111,,Users list fetched successfully from user-service in 111 ms,09abae2f-cad2-4621-a2a2-4477563a64a7,E7,Users list fetched successfully from user-service in <*> ms
132,2024-11-26 04:27:53.716,info,1732595273716,OK,apigateway,/userslist,106,,Users list fetched successfully from user-service in 106 ms,b185a079-d431-42c4-848a-c174d693d643,E7,Users list fetched successfully from user-service in <*> ms
133,2024-11-26 04:27:54.136,info,1732595274136,OK,user-service,list,2,,Users queried with success in 2ms,1bd2c342-8564-4178-8fd7-2abab40cc4aa,E1,Users queried with success in <*>
